user,from_geo,to_geo,from_timestamp,to_timestamp,distance_km,hours_between,speed_kmh
user_053,SG,DE,2026-01-09 17:54:46.894934,2026-01-09 18:37:03.894934,10127.3,0.7,14370.6
user_053,DE,CA,2026-01-09 21:28:33.894934,2026-01-09 22:40:30.894934,6746.3,1.2,5625.8
user_053,CA,GB,2026-01-09 22:40:30.894934,2026-01-09 23:20:22.894934,5983.0,0.66,9004.5
user_053,CA,IN,2026-01-10 05:51:24.894934,2026-01-10 07:28:53.894934,11472.4,1.62,7061.1
user_053,IN,AU,2026-01-10 07:28:53.894934,2026-01-10 07:46:59.894934,7822.7,0.3,25931.7
user_053,AU,SG,2026-01-10 07:46:59.894934,2026-01-10 08:50:57.894934,4381.7,1.07,4110.0
user_053,SG,US,2026-01-10 08:50:57.894934,2026-01-10 08:51:41.894934,15146.4,0.01,1239253.8
user_053,DE,IN,2026-01-10 14:54:46.894934,2026-01-10 14:58:18.894934,6751.1,0.06,114641.0
user_053,IN,AU,2026-01-10 14:58:18.894934,2026-01-10 15:48:22.894934,7822.7,0.83,9374.8
user_053,AU,DE,2026-01-10 15:48:22.894934,2026-01-10 16:19:39.894934,14473.0,0.52,27758.5
user_053,GB,SG,2026-01-10 21:38:44.894934,2026-01-10 22:34:45.894934,10908.5,0.93,11684.2
user_053,SG,CA,2026-01-10 22:34:45.894934,2026-01-10 22:46:41.894934,13073.3,0.2,65731.6
user_053,CA,GB,2026-01-10 22:46:41.894934,2026-01-10 23:10:39.894934,5983.0,0.4,14978.2
user_053,GB,IN,2026-01-10 23:20:23.894934,2026-01-11 00:08:01.894934,7581.5,0.79,9549.8
user_053,IN,SG,2026-01-11 00:08:01.894934,2026-01-11 01:16:10.894934,3447.9,1.14,3035.5
user_053,SG,IN,2026-01-11 01:16:10.894934,2026-01-11 02:05:55.894934,3447.9,0.83,4158.2
user_053,IN,GB,2026-01-11 02:29:58.894934,2026-01-11 03:13:27.894934,7581.5,0.72,10461.2
user_053,GB,AU,2026-01-11 04:40:58.894934,2026-01-11 07:27:31.894934,15190.5,2.78,5472.4
user_053,AU,IN,2026-01-11 07:27:31.894934,2026-01-11 11:21:45.894934,7822.7,3.9,2003.8
user_053,IN,AU,2026-01-11 11:21:45.894934,2026-01-11 12:06:27.894934,7822.7,0.74,10500.3
user_053,AU,GB,2026-01-11 12:06:27.894934,2026-01-11 12:29:57.894934,15190.5,0.39,38784.2
user_053,GB,CA,2026-01-11 12:29:57.894934,2026-01-11 15:06:09.894934,5983.0,2.6,2298.2
user_053,CA,IN,2026-01-11 15:06:09.894934,2026-01-11 15:10:21.894934,11472.4,0.07,163891.0
user_053,IN,DE,2026-01-11 15:10:21.894934,2026-01-11 15:38:14.894934,6751.1,0.46,14527.1
user_053,GB,US,2026-01-11 16:12:58.894934,2026-01-11 19:32:28.894934,6978.6,3.33,2098.8
user_053,US,IN,2026-01-11 19:32:28.894934,2026-01-11 22:01:28.894934,13485.0,2.48,5430.2
user_053,IN,SG,2026-01-12 00:12:36.894934,2026-01-12 00:34:18.894934,3447.9,0.36,9533.3
user_053,SG,IN,2026-01-12 00:34:18.894934,2026-01-12 01:23:44.894934,3447.9,0.82,4184.9
user_053,IN,AU,2026-01-12 04:32:29.894934,2026-01-12 05:48:47.894934,7822.7,1.27,6151.5
user_053,AU,GB,2026-01-12 05:48:47.894934,2026-01-12 10:36:44.894934,15190.5,4.8,3165.2
user_053,GB,SG,2026-01-12 10:36:44.894934,2026-01-12 13:27:17.894934,10908.5,2.84,3837.6
user_053,SG,IN,2026-01-12 15:34:44.894934,2026-01-12 15:45:57.894934,3447.9,0.19,18443.3
user_053,IN,US,2026-01-12 15:45:57.894934,2026-01-12 20:24:17.894934,13485.0,4.64,2906.9
user_053,US,GB,2026-01-12 20:24:17.894934,2026-01-12 20:35:28.894934,6978.6,0.19,37441.3
user_053,GB,SG,2026-01-12 23:25:20.894934,2026-01-13 00:23:05.894934,10908.5,0.96,11333.5
user_053,SG,IN,2026-01-13 00:23:05.894934,2026-01-13 02:20:19.894934,3447.9,1.95,1764.6
user_053,IN,DE,2026-01-13 02:20:19.894934,2026-01-13 04:19:43.894934,6751.1,1.99,3392.5
user_053,DE,US,2026-01-13 04:19:43.894934,2026-01-13 04:37:28.894934,7850.4,0.3,26536.7
user_053,US,DE,2026-01-13 04:37:28.894934,2026-01-13 04:58:22.894934,7850.4,0.35,22537.1
user_053,GB,SG,2026-01-13 06:51:50.894934,2026-01-13 08:11:45.894934,10908.5,1.33,8189.9
user_053,SG,GB,2026-01-13 08:11:45.894934,2026-01-13 09:03:11.894934,10908.5,0.86,12725.4
user_053,GB,CA,2026-01-13 09:03:11.894934,2026-01-13 09:54:02.894934,5983.0,0.85,7059.6
user_053,CA,GB,2026-01-13 09:54:02.894934,2026-01-13 11:06:01.894934,5983.0,1.2,4987.0
user_053,DE,SG,2026-01-13 11:06:34.894934,2026-01-13 11:23:23.894934,10127.3,0.28,36133.0
user_054,GB,IN,2026-01-06 21:12:46.894934,2026-01-07 01:17:05.894934,7581.5,4.07,1861.9
user_054,IN,SG,2026-01-07 01:17:05.894934,2026-01-07 01:52:41.894934,3447.9,0.59,5811.0
user_054,SG,GB,2026-01-07 01:52:41.894934,2026-01-07 04:06:23.894934,10908.5,2.23,4895.3
user_054,GB,AU,2026-01-07 04:06:23.894934,2026-01-07 05:11:24.894934,15190.5,1.08,14018.4
user_054,AU,US,2026-01-07 05:11:24.894934,2026-01-07 06:26:39.894934,15068.1,1.25,12014.4
user_054,US,AU,2026-01-07 06:26:39.894934,2026-01-07 06:40:56.894934,15068.1,0.24,63296.6
user_054,AU,GB,2026-01-07 06:40:56.894934,2026-01-07 08:03:52.894934,15190.5,1.38,10989.9
user_054,GB,IN,2026-01-07 08:03:52.894934,2026-01-07 08:17:58.894934,7581.5,0.23,32261.5
user_054,IN,DE,2026-01-07 08:17:58.894934,2026-01-07 09:02:16.894934,6751.1,0.74,9143.7
user_054,DE,SG,2026-01-07 09:02:16.894934,2026-01-07 09:39:40.894934,10127.3,0.62,16246.9
user_054,SG,IN,2026-01-07 10:38:40.894934,2026-01-07 12:36:13.894934,3447.9,1.96,1759.9
user_054,SG,GB,2026-01-07 18:01:12.894934,2026-01-07 19:11:26.894934,10908.5,1.17,9319.0
user_054,DE,IN,2026-01-07 20:46:22.894934,2026-01-07 21:53:38.894934,6751.1,1.12,6021.8
user_054,IN,US,2026-01-07 23:46:44.894934,2026-01-08 01:20:10.894934,13485.0,1.56,8659.6
user_054,CA,AU,2026-01-08 02:14:40.894934,2026-01-08 02:52:40.894934,14155.8,0.63,22351.3
user_054,AU,CA,2026-01-08 02:52:40.894934,2026-01-08 03:01:18.894934,14155.8,0.14,98380.0
user_054,CA,IN,2026-01-08 03:01:18.894934,2026-01-08 03:10:35.894934,11472.4,0.15,74148.2
user_054,IN,DE,2026-01-08 06:05:11.894934,2026-01-08 06:15:44.894934,6751.1,0.18,38394.8
user_054,DE,SG,2026-01-08 06:15:44.894934,2026-01-08 06:25:29.894934,10127.3,0.16,62321.6
user_054,SG,AU,2026-01-08 07:16:31.894934,2026-01-08 07:27:32.894934,4381.7,0.18,23864.0
user_054,AU,GB,2026-01-08 07:27:32.894934,2026-01-08 11:35:01.894934,15190.5,4.12,3682.8
user_054,GB,AU,2026-01-08 11:35:01.894934,2026-01-08 12:57:51.894934,15190.5,1.38,11003.2
user_054,AU,DE,2026-01-08 12:57:51.894934,2026-01-08 17:21:25.894934,14473.0,4.39,3294.7
user_054,DE,AU,2026-01-08 17:21:25.894934,2026-01-08 18:37:46.894934,14473.0,1.27,11373.6
user_054,AU,GB,2026-01-08 21:16:30.894934,2026-01-08 21:34:30.894934,15190.5,0.3,50635.0
user_054,DE,CA,2026-01-08 21:51:25.894934,2026-01-08 23:01:01.894934,6746.3,1.16,5815.7
user_054,CA,DE,2026-01-08 23:01:01.894934,2026-01-09 01:29:18.894934,6746.3,2.47,2729.7
user_054,DE,SG,2026-01-09 05:22:42.894934,2026-01-09 06:46:20.894934,10127.3,1.39,7265.5
user_054,SG,AU,2026-01-09 06:46:20.894934,2026-01-09 07:46:48.894934,4381.7,1.01,4347.9
user_054,AU,IN,2026-01-09 07:46:48.894934,2026-01-09 12:00:01.894934,7822.7,4.22,1853.6
user_054,IN,US,2026-01-09 12:00:01.894934,2026-01-09 13:45:59.894934,13485.0,1.77,7635.4
user_054,CA,DE,2026-01-09 14:24:54.894934,2026-01-09 15:53:44.894934,6746.3,1.48,4556.6
user_054,DE,US,2026-01-09 15:53:44.894934,2026-01-09 17:52:24.894934,7850.4,1.98,3969.3
user_054,US,DE,2026-01-09 17:52:24.894934,2026-01-09 21:29:52.894934,7850.4,3.62,2166.0
user_054,DE,US,2026-01-09 21:29:52.894934,2026-01-09 23:26:54.894934,7850.4,1.95,4024.7
user_054,US,AU,2026-01-09 23:26:54.894934,2026-01-10 04:18:25.894934,15068.1,4.86,3101.3
user_054,AU,IN,2026-01-10 08:59:29.894934,2026-01-10 12:11:50.894934,7822.7,3.21,2440.2
user_054,IN,AU,2026-01-10 12:11:50.894934,2026-01-10 12:19:31.894934,7822.7,0.13,61088.5
user_054,AU,SG,2026-01-10 12:19:31.894934,2026-01-10 15:02:16.894934,4381.7,2.71,1615.4
user_054,SG,CA,2026-01-10 15:02:16.894934,2026-01-10 15:09:24.894934,13073.3,0.12,109962.2
user_054,CA,SG,2026-01-10 15:09:24.894934,2026-01-10 15:49:28.894934,13073.3,0.67,19577.3
user_054,SG,AU,2026-01-11 05:37:13.894934,2026-01-11 05:46:36.894934,4381.7,0.16,28017.9
user_054,AU,CA,2026-01-11 12:45:01.894934,2026-01-11 12:45:18.894934,14155.8,0.0,2997698.0
user_054,CA,IN,2026-01-11 12:45:18.894934,2026-01-11 14:20:45.894934,11472.4,1.59,7211.5
user_054,IN,AU,2026-01-11 15:02:54.894934,2026-01-11 15:07:41.894934,7822.7,0.08,98124.7
user_054,AU,DE,2026-01-11 16:08:54.894934,2026-01-11 18:31:48.894934,14473.0,2.38,6076.8
user_054,DE,AU,2026-01-11 18:31:48.894934,2026-01-11 19:14:27.894934,14473.0,0.71,20360.6
user_054,AU,US,2026-01-11 19:14:27.894934,2026-01-11 19:33:18.894934,15068.1,0.31,47962.2
user_054,US,SG,2026-01-11 21:38:55.894934,2026-01-11 22:39:28.894934,15146.4,1.01,15008.9
user_054,SG,US,2026-01-11 22:39:28.894934,2026-01-11 22:57:14.894934,15146.4,0.3,51151.2
user_054,US,GB,2026-01-11 22:57:14.894934,2026-01-11 23:07:45.894934,6978.6,0.18,39814.8
user_054,GB,IN,2026-01-11 23:07:45.894934,2026-01-12 00:17:46.894934,7581.5,1.17,6496.8
user_054,IN,SG,2026-01-12 00:17:46.894934,2026-01-12 01:37:36.894934,3447.9,1.33,2591.3
user_054,SG,IN,2026-01-12 02:49:50.894934,2026-01-12 03:09:14.894934,3447.9,0.32,10663.5
user_054,IN,CA,2026-01-12 03:09:14.894934,2026-01-12 04:18:48.894934,11472.4,1.16,9894.7
user_054,CA,SG,2026-01-12 08:56:18.894934,2026-01-12 10:11:17.894934,13073.3,1.25,10461.0
user_054,SG,IN,2026-01-12 10:11:17.894934,2026-01-12 11:14:42.894934,3447.9,1.06,3262.1
user_054,IN,DE,2026-01-12 11:14:42.894934,2026-01-12 11:32:20.894934,6751.1,0.29,22971.5
user_054,DE,IN,2026-01-12 11:32:20.894934,2026-01-12 12:33:06.894934,6751.1,1.01,6665.9
user_054,IN,AU,2026-01-12 12:33:06.894934,2026-01-12 16:05:33.894934,7822.7,3.54,2209.3
user_054,AU,SG,2026-01-12 16:05:33.894934,2026-01-12 16:33:59.894934,4381.7,0.47,9246.2
user_054,SG,GB,2026-01-12 16:42:30.894934,2026-01-12 19:33:44.894934,10908.5,2.85,3822.3
user_054,GB,CA,2026-01-12 19:33:44.894934,2026-01-12 21:59:21.894934,5983.0,2.43,2465.2
user_054,CA,GB,2026-01-12 21:59:21.894934,2026-01-12 22:33:14.894934,5983.0,0.56,10594.5
user_054,GB,AU,2026-01-12 22:33:14.894934,2026-01-13 01:00:49.894934,15190.5,2.46,6175.7
user_054,AU,US,2026-01-13 01:00:49.894934,2026-01-13 02:04:32.894934,15068.1,1.06,14189.2
user_054,US,SG,2026-01-13 02:04:32.894934,2026-01-13 02:54:09.894934,15146.4,0.83,18316.1
user_054,SG,GB,2026-01-13 02:54:09.894934,2026-01-13 03:24:53.894934,10908.5,0.51,21296.3
user_054,GB,CA,2026-01-13 04:07:27.894934,2026-01-13 04:27:21.894934,5983.0,0.33,18039.1
user_054,CA,GB,2026-01-13 04:27:21.894934,2026-01-13 04:55:54.894934,5983.0,0.48,12573.7
user_054,GB,IN,2026-01-13 04:55:54.894934,2026-01-13 05:18:00.894934,7581.5,0.37,20583.1
user_054,IN,SG,2026-01-13 05:18:00.894934,2026-01-13 06:22:21.894934,3447.9,1.07,3214.8
user_054,SG,GB,2026-01-13 06:22:21.894934,2026-01-13 08:35:38.894934,10908.5,2.22,4910.6
user_055,GB,SG,2026-01-06 13:08:24.894934,2026-01-06 16:05:14.894934,10908.5,2.95,3701.3
user_055,SG,US,2026-01-06 16:05:14.894934,2026-01-06 16:12:03.894934,15146.4,0.11,133318.3
user_055,US,AU,2026-01-06 16:12:03.894934,2026-01-06 16:39:01.894934,15068.1,0.45,33526.1
user_055,AU,DE,2026-01-06 16:39:01.894934,2026-01-06 19:40:56.894934,14473.0,3.03,4773.5
user_055,GB,CA,2026-01-06 20:48:40.894934,2026-01-06 22:56:44.894934,5983.0,2.13,2803.1
user_055,CA,GB,2026-01-06 22:56:44.894934,2026-01-06 23:00:30.894934,5983.0,0.06,95303.9
user_055,GB,SG,2026-01-06 23:00:30.894934,2026-01-06 23:00:35.894934,10908.5,0.0,7854088.8
user_055,SG,DE,2026-01-06 23:00:35.894934,2026-01-07 00:10:49.894934,10127.3,1.17,8651.7
user_055,DE,IN,2026-01-07 00:10:49.894934,2026-01-07 04:11:08.894934,6751.1,4.01,1685.5
user_055,IN,GB,2026-01-07 04:11:08.894934,2026-01-07 05:35:31.894934,7581.5,1.41,5390.7
user_055,GB,IN,2026-01-07 05:35:31.894934,2026-01-07 07:24:16.894934,7581.5,1.81,4182.9
user_055,IN,US,2026-01-07 07:24:16.894934,2026-01-07 08:03:29.894934,13485.0,0.65,20631.5
user_055,US,SG,2026-01-07 08:03:29.894934,2026-01-07 08:31:42.894934,15146.4,0.47,32207.4
user_055,SG,CA,2026-01-07 09:21:44.894934,2026-01-07 11:03:44.894934,13073.3,1.7,7690.2
user_055,CA,GB,2026-01-07 11:03:44.894934,2026-01-07 13:31:09.894934,5983.0,2.46,2435.1
user_055,GB,US,2026-01-07 15:58:28.894934,2026-01-07 16:01:02.894934,6978.6,0.04,163137.1
user_055,CA,AU,2026-01-07 21:09:07.894934,2026-01-07 21:49:55.894934,14155.8,0.68,20817.3
user_055,AU,SG,2026-01-07 21:49:55.894934,2026-01-07 23:12:02.894934,4381.7,1.37,3201.6
user_055,SG,CA,2026-01-07 23:12:02.894934,2026-01-07 23:48:31.894934,13073.3,0.61,21500.1
user_055,US,IN,2026-01-08 01:47:06.894934,2026-01-08 02:52:58.894934,13485.0,1.1,12283.9
user_055,IN,US,2026-01-08 02:52:58.894934,2026-01-08 04:38:42.894934,13485.0,1.76,7652.3
user_055,US,IN,2026-01-08 04:58:23.894934,2026-01-08 05:33:32.894934,13485.0,0.59,23018.5
user_055,IN,DE,2026-01-08 05:33:32.894934,2026-01-08 05:40:08.894934,6751.1,0.11,61373.4
user_055,DE,AU,2026-01-08 05:40:08.894934,2026-01-08 05:59:02.894934,14473.0,0.32,45945.9
user_055,AU,SG,2026-01-08 06:51:47.894934,2026-01-08 08:27:54.894934,4381.7,1.6,2735.2
user_055,SG,DE,2026-01-08 08:27:54.894934,2026-01-08 09:37:57.894934,10127.3,1.17,8674.3
user_055,DE,CA,2026-01-08 09:37:57.894934,2026-01-08 10:40:52.894934,6746.3,1.05,6433.5
user_055,US,DE,2026-01-08 11:27:28.894934,2026-01-08 12:46:40.894934,7850.4,1.32,5947.3
user_055,DE,SG,2026-01-08 12:46:40.894934,2026-01-08 15:31:34.894934,10127.3,2.75,3684.9
user_055,SG,IN,2026-01-08 15:31:34.894934,2026-01-08 18:43:44.894934,3447.9,3.2,1076.5
user_055,IN,AU,2026-01-08 18:43:44.894934,2026-01-08 19:26:31.894934,7822.7,0.71,10970.7
user_055,AU,SG,2026-01-08 19:26:31.894934,2026-01-08 21:18:23.894934,4381.7,1.86,2350.1
user_055,SG,CA,2026-01-08 21:18:23.894934,2026-01-08 21:41:21.894934,13073.3,0.38,34153.7
user_055,CA,AU,2026-01-08 21:41:21.894934,2026-01-08 22:13:35.894934,14155.8,0.54,26350.0
user_055,AU,IN,2026-01-08 22:13:35.894934,2026-01-08 22:53:24.894934,7822.7,0.66,11788.1
user_055,IN,GB,2026-01-08 22:53:24.894934,2026-01-08 23:35:53.894934,7581.5,0.71,10707.4
user_055,GB,US,2026-01-08 23:35:53.894934,2026-01-09 00:56:40.894934,6978.6,1.35,5183.2
user_055,US,DE,2026-01-09 00:56:40.894934,2026-01-09 01:12:08.894934,7850.4,0.26,30454.3
user_055,DE,SG,2026-01-09 03:36:39.894934,2026-01-09 04:32:58.894934,10127.3,0.94,10789.6
user_055,SG,CA,2026-01-09 04:47:50.894934,2026-01-09 05:35:35.894934,13073.3,0.8,16427.2
user_055,CA,AU,2026-01-09 05:35:35.894934,2026-01-09 07:20:35.894934,14155.8,1.75,8089.0
user_055,AU,SG,2026-01-09 07:20:35.894934,2026-01-09 07:27:41.894934,4381.7,0.12,37028.4
user_055,SG,GB,2026-01-09 07:27:41.894934,2026-01-09 07:50:36.894934,10908.5,0.38,28560.3
user_055,GB,US,2026-01-09 07:50:36.894934,2026-01-09 11:03:54.894934,6978.6,3.22,2166.2
user_055,US,AU,2026-01-09 11:03:54.894934,2026-01-09 12:02:27.894934,15068.1,0.98,15441.3
user_055,AU,CA,2026-01-09 12:02:27.894934,2026-01-09 15:44:09.894934,14155.8,3.69,3831.1
user_055,CA,SG,2026-01-09 15:44:09.894934,2026-01-09 16:59:35.894934,13073.3,1.26,10398.5
user_055,SG,CA,2026-01-09 16:59:35.894934,2026-01-09 17:20:22.894934,13073.3,0.35,37741.6
user_055,CA,GB,2026-01-09 17:20:22.894934,2026-01-09 19:39:53.894934,5983.0,2.33,2573.0
user_055,GB,US,2026-01-09 19:39:53.894934,2026-01-09 20:33:22.894934,6978.6,0.89,7829.0
user_055,US,IN,2026-01-10 00:16:32.894934,2026-01-10 01:28:46.894934,13485.0,1.2,11201.2
user_055,IN,AU,2026-01-10 01:28:46.894934,2026-01-10 02:32:32.894934,7822.7,1.06,7360.6
user_055,AU,CA,2026-01-10 02:32:32.894934,2026-01-10 03:09:08.894934,14155.8,0.61,23206.2
user_055,CA,SG,2026-01-10 03:09:08.894934,2026-01-10 05:14:00.894934,13073.3,2.08,6281.9
user_055,SG,AU,2026-01-10 05:14:00.894934,2026-01-10 05:53:09.894934,4381.7,0.65,6715.2
user_055,AU,DE,2026-01-10 05:53:09.894934,2026-01-10 08:05:13.894934,14473.0,2.2,6575.3
user_055,DE,US,2026-01-10 08:05:13.894934,2026-01-10 09:27:38.894934,7850.4,1.37,5715.2
user_055,CA,SG,2026-01-10 09:37:23.894934,2026-01-10 09:51:07.894934,13073.3,0.23,57116.3
user_055,SG,IN,2026-01-10 09:51:07.894934,2026-01-10 11:00:48.894934,3447.9,1.16,2968.7
user_055,IN,US,2026-01-10 11:00:48.894934,2026-01-10 12:19:11.894934,13485.0,1.31,10322.3
user_055,US,GB,2026-01-10 17:14:11.894934,2026-01-10 19:43:36.894934,6978.6,2.49,2802.4
user_055,GB,US,2026-01-10 19:53:09.894934,2026-01-10 22:52:50.894934,6978.6,2.99,2330.3
user_055,US,IN,2026-01-10 22:52:50.894934,2026-01-10 23:38:14.894934,13485.0,0.76,17821.6
user_055,IN,US,2026-01-10 23:38:14.894934,2026-01-11 01:04:23.894934,13485.0,1.44,9391.7
user_055,US,AU,2026-01-11 01:04:23.894934,2026-01-11 03:13:38.894934,15068.1,2.15,6994.9
user_055,AU,IN,2026-01-11 03:13:38.894934,2026-01-11 06:33:34.894934,7822.7,3.33,2347.6
user_055,IN,AU,2026-01-11 06:33:34.894934,2026-01-11 07:09:49.894934,7822.7,0.6,12948.0
user_055,AU,IN,2026-01-11 07:09:49.894934,2026-01-11 07:14:26.894934,7822.7,0.08,101667.1
user_055,IN,AU,2026-01-11 07:14:26.894934,2026-01-11 07:58:59.894934,7822.7,0.74,10535.7
user_055,AU,IN,2026-01-11 07:58:59.894934,2026-01-11 08:28:02.894934,7822.7,0.48,16157.1
user_055,IN,US,2026-01-11 08:28:02.894934,2026-01-11 10:09:25.894934,13485.0,1.69,7980.6
user_055,US,AU,2026-01-11 10:09:25.894934,2026-01-11 10:12:16.894934,15068.1,0.05,317223.4
user_055,AU,GB,2026-01-11 11:29:06.894934,2026-01-11 12:09:08.894934,15190.5,0.67,22766.8
user_055,GB,IN,2026-01-11 12:09:08.894934,2026-01-11 12:29:33.894934,7581.5,0.34,22280.2
user_055,IN,CA,2026-01-11 13:11:24.894934,2026-01-11 13:35:07.894934,11472.4,0.4,29023.6
user_055,CA,IN,2026-01-11 13:35:07.894934,2026-01-11 13:43:44.894934,11472.4,0.14,79885.0
user_055,IN,AU,2026-01-11 13:43:44.894934,2026-01-11 13:51:40.894934,7822.7,0.13,59163.4
user_055,AU,IN,2026-01-11 13:51:40.894934,2026-01-11 15:31:13.894934,7822.7,1.66,4714.8
user_055,IN,SG,2026-01-11 15:31:13.894934,2026-01-11 16:20:57.894934,3447.9,0.83,4159.6
user_055,SG,CA,2026-01-11 16:20:57.894934,2026-01-11 17:41:49.894934,13073.3,1.35,9699.9
user_055,CA,AU,2026-01-11 17:41:49.894934,2026-01-11 18:28:09.894934,14155.8,0.77,18331.2
user_055,AU,IN,2026-01-11 19:06:26.894934,2026-01-11 19:45:57.894934,7822.7,0.66,11877.6
user_055,IN,DE,2026-01-11 19:45:57.894934,2026-01-11 20:10:55.894934,6751.1,0.42,16224.2
user_055,GB,AU,2026-01-11 20:47:02.894934,2026-01-11 21:15:46.894934,15190.5,0.48,31720.3
user_055,AU,GB,2026-01-11 23:37:02.894934,2026-01-12 00:14:52.894934,15190.5,0.63,24090.6
user_055,DE,AU,2026-01-12 00:26:04.894934,2026-01-12 01:32:37.894934,14473.0,1.11,13048.5
user_055,AU,SG,2026-01-12 01:32:37.894934,2026-01-12 02:32:38.894934,4381.7,1.0,4380.5
user_055,SG,CA,2026-01-12 02:32:38.894934,2026-01-12 02:40:54.894934,13073.3,0.14,94886.7
user_055,CA,DE,2026-01-12 02:40:54.894934,2026-01-12 02:55:56.894934,6746.3,0.25,26925.2
user_055,DE,AU,2026-01-12 02:55:56.894934,2026-01-12 04:47:01.894934,14473.0,1.85,7817.4
user_055,AU,GB,2026-01-12 04:47:01.894934,2026-01-12 05:12:18.894934,15190.5,0.42,36048.6
user_055,GB,IN,2026-01-12 06:35:14.894934,2026-01-12 07:42:52.894934,7581.5,1.13,6725.8
user_055,IN,CA,2026-01-12 09:10:04.894934,2026-01-12 10:05:31.894934,11472.4,0.92,12413.7
user_055,CA,SG,2026-01-12 10:15:09.894934,2026-01-12 12:23:59.894934,13073.3,2.15,6088.5
user_055,SG,CA,2026-01-12 12:23:59.894934,2026-01-12 12:27:03.894934,13073.3,0.05,255781.6
user_055,CA,IN,2026-01-12 14:08:22.894934,2026-01-12 14:24:48.894934,11472.4,0.27,41887.0
user_055,IN,US,2026-01-12 14:24:48.894934,2026-01-12 15:16:29.894934,13485.0,0.86,15654.9
user_055,US,DE,2026-01-12 15:54:43.894934,2026-01-12 15:56:52.894934,7850.4,0.04,219081.8
user_055,DE,CA,2026-01-12 15:56:52.894934,2026-01-12 16:48:58.894934,6746.3,0.87,7769.2
user_055,CA,DE,2026-01-12 16:48:58.894934,2026-01-12 17:33:03.894934,6746.3,0.73,9182.1
user_055,DE,US,2026-01-12 17:33:03.894934,2026-01-12 17:40:57.894934,7850.4,0.13,59623.5
user_055,CA,SG,2026-01-12 20:39:02.894934,2026-01-12 20:39:06.894934,13073.3,0.0,11765954.1
user_055,SG,AU,2026-01-12 20:41:59.894934,2026-01-12 20:49:09.894934,4381.7,0.12,36683.9
user_055,AU,SG,2026-01-12 20:49:09.894934,2026-01-12 21:23:35.894934,4381.7,0.57,7635.1
user_055,SG,CA,2026-01-12 21:23:35.894934,2026-01-12 21:44:44.894934,13073.3,0.35,37087.3
user_055,GB,US,2026-01-13 05:50:36.894934,2026-01-13 07:01:10.894934,6978.6,1.18,5933.7
user_055,US,IN,2026-01-13 07:01:10.894934,2026-01-13 07:26:07.894934,13485.0,0.42,32428.8
user_055,IN,DE,2026-01-13 07:26:07.894934,2026-01-13 07:26:40.894934,6751.1,0.01,736481.4
user_055,DE,IN,2026-01-13 08:28:11.894934,2026-01-13 08:31:07.894934,6751.1,0.05,138090.3
user_056,IN,GB,2026-01-06 14:01:06.894934,2026-01-06 15:16:14.894934,7581.5,1.25,6054.4
user_056,GB,CA,2026-01-06 15:16:14.894934,2026-01-06 16:42:54.894934,5983.0,1.44,4142.1
user_056,CA,SG,2026-01-06 21:08:49.894934,2026-01-06 22:45:42.894934,13073.3,1.61,8096.3
user_056,SG,AU,2026-01-06 22:45:42.894934,2026-01-07 02:16:48.894934,4381.7,3.52,1245.4
user_056,AU,US,2026-01-07 02:16:48.894934,2026-01-07 03:54:24.894934,15068.1,1.63,9263.2
user_056,DE,SG,2026-01-07 12:47:40.894934,2026-01-07 13:52:10.894934,10127.3,1.07,9420.7
user_056,SG,DE,2026-01-07 13:52:10.894934,2026-01-07 17:20:31.894934,10127.3,3.47,2916.4
user_056,DE,SG,2026-01-07 17:20:31.894934,2026-01-07 18:54:13.894934,10127.3,1.56,6484.9
user_056,SG,IN,2026-01-07 18:54:13.894934,2026-01-07 21:34:14.894934,3447.9,2.67,1292.8
user_056,IN,SG,2026-01-07 22:33:38.894934,2026-01-08 01:11:43.894934,3447.9,2.63,1308.6
user_056,SG,IN,2026-01-08 01:11:43.894934,2026-01-08 01:49:45.894934,3447.9,0.63,5439.2
user_056,IN,CA,2026-01-08 01:49:45.894934,2026-01-08 02:05:06.894934,11472.4,0.26,44843.2
user_056,CA,DE,2026-01-08 02:05:06.894934,2026-01-08 02:10:50.894934,6746.3,0.1,70600.4
user_056,DE,AU,2026-01-08 02:10:50.894934,2026-01-08 04:40:31.894934,14473.0,2.49,5801.4
user_056,AU,US,2026-01-08 04:59:28.894934,2026-01-08 05:25:47.894934,15068.1,0.44,34354.1
user_056,US,AU,2026-01-08 05:25:47.894934,2026-01-08 07:21:59.894934,15068.1,1.94,7780.4
user_056,AU,GB,2026-01-08 07:21:59.894934,2026-01-08 09:03:10.894934,15190.5,1.69,9007.7
user_056,GB,AU,2026-01-08 12:21:05.894934,2026-01-08 14:39:37.894934,15190.5,2.31,6579.1
user_056,AU,DE,2026-01-08 14:39:37.894934,2026-01-08 17:28:29.894934,14473.0,2.81,5142.4
user_056,DE,AU,2026-01-08 22:02:24.894934,2026-01-09 01:13:18.894934,14473.0,3.18,4548.9
user_056,AU,DE,2026-01-09 01:13:18.894934,2026-01-09 02:43:19.894934,14473.0,1.5,9646.9
user_056,DE,IN,2026-01-09 02:43:19.894934,2026-01-09 03:00:28.894934,6751.1,0.29,23618.9
user_056,IN,US,2026-01-09 03:00:28.894934,2026-01-09 03:04:33.894934,13485.0,0.07,198146.7
user_056,US,AU,2026-01-09 03:21:12.894934,2026-01-09 04:45:33.894934,15068.1,1.41,10718.3
